,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
8095,Case 1733,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,24:31.0,Value 1,Value 312,Value 3,Value 2,Value 3,Value 1,Value 1
8094,Case 1733,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,26:11.0,Value 1,Value 312,Value 3,Value 2,Value 3,Value 1,Value 1
8093,Case 1733,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,17:43.0,Value 1,Value 312,Value 3,Value 2,Value 3,Value 1,Value 1
8092,Case 1732,Closed,Value 5,2006-12-05 00:00:00+00:00,41:37.0,Value 1,Value 59,Value 1,Value 1,Value 2,Value 1,Value 1
8091,Case 1732,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,59:29.0,Value 1,Value 59,Value 1,Value 1,Value 2,Value 1,Value 1
8090,Case 1732,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,31:30.0,Value 1,Value 59,Value 1,Value 1,Value 2,Value 1,Value 1
8089,Case 1732,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,31:13.0,Value 1,Value 59,Value 1,Value 1,Value 2,Value 1,Value 1
8088,Case 1731,Closed,Value 5,2006-12-05 00:00:00+00:00,40:28.0,Value 1,Value 169,Value 1,Value 1,Value 2,Value 1,Value 1
8108,Case 1736,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,20:39.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8123,Case 1739,Closed,Value 5,2006-12-05 00:00:00+00:00,40:20.0,Value 1,Value 314,Value 2,Value 2,Value 2,Value 1,Value 1
8122,Case 1739,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,20:52.0,Value 1,Value 314,Value 2,Value 2,Value 2,Value 1,Value 1
8121,Case 1739,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,56:14.0,Value 1,Value 314,Value 2,Value 2,Value 2,Value 1,Value 1
8120,Case 1739,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,30:10.0,Value 1,Value 314,Value 2,Value 2,Value 2,Value 1,Value 1
8119,Case 1738,Closed,Value 5,2006-12-05 00:00:00+00:00,41:12.0,Value 1,Value 303,Value 3,Value 4,Value 2,Value 1,Value 1
8118,Case 1738,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,43:24.0,Value 1,Value 303,Value 3,Value 4,Value 2,Value 1,Value 1
8117,Case 1738,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,34:56.0,Value 1,Value 303,Value 3,Value 4,Value 2,Value 1,Value 1
8116,Case 1737,Closed,Value 5,2006-12-05 00:00:00+00:00,30:11.0,Value 1,Value 200,Value 2,Value 1,Value 2,Value 1,Value 1
8115,Case 1737,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,46:09.0,Value 1,Value 200,Value 2,Value 1,Value 2,Value 1,Value 1
8114,Case 1737,Wait,Value 1,2006-12-05 00:00:00+00:00,00:49.0,Value 1,Value 200,Value 2,Value 1,Value 2,Value 1,Value 1
8113,Case 1737,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,38:06.0,Value 1,Value 200,Value 2,Value 1,Value 2,Value 1,Value 1
8112,Case 1737,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,42:09.0,Value 1,Value 200,Value 2,Value 1,Value 2,Value 1,Value 1
8111,Case 1736,Closed,Value 5,2006-12-05 00:00:00+00:00,30:54.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8110,Case 1736,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,47:27.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8109,Case 1736,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,44:56.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8562,Case 1831,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,28:08.0,Value 1,Value 68,Value 1,Value 4,Value 2,Value 1,Value 1
8561,Case 1830,Closed,Value 5,2006-12-05 00:00:00+00:00,41:50.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
8560,Case 1830,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,05:42.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
8559,Case 1830,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,48:34.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
8558,Case 1830,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,30:41.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
8557,Case 1830,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,28:33.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
8556,Case 1830,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,33:15.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
8563,Case 1831,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,34:38.0,Value 1,Value 68,Value 1,Value 4,Value 2,Value 1,Value 1
8555,Case 1829,Closed,Value 5,2006-12-05 00:00:00+00:00,00:25.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8553,Case 1829,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,55:46.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8552,Case 1829,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,52:48.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8551,Case 1828,Closed,Value 3,2006-12-05 00:00:00+00:00,10:10.0,Value 1,Value 59,Value 1,Value 2,Value 2,Value 1,Value 1
8550,Case 1828,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,09:53.0,Value 1,Value 59,Value 1,Value 2,Value 2,Value 1,Value 1
8549,Case 1828,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,28:43.0,Value 1,Value 59,Value 1,Value 2,Value 2,Value 1,Value 1
8548,Case 1828,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,35:10.0,Value 1,Value 59,Value 1,Value 2,Value 2,Value 1,Value 1
8547,Case 1827,Closed,Value 5,2006-12-05 00:00:00+00:00,40:32.0,Value 1,Value 9,Value 1,Value 1,Value 2,Value 1,Value 1
8554,Case 1829,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,40:41.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8564,Case 1831,Wait,Value 2,2006-12-05 00:00:00+00:00,41:31.0,Value 1,Value 68,Value 1,Value 4,Value 2,Value 1,Value 1
8565,Case 1831,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,40:54.0,Value 1,Value 68,Value 1,Value 4,Value 2,Value 1,Value 1
8566,Case 1831,Closed,Value 3,2006-12-05 00:00:00+00:00,41:09.0,Value 1,Value 68,Value 1,Value 4,Value 2,Value 1,Value 1
8583,Case 1835,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,47:24.0,Value 1,Value 176,Value 1,Value 1,Value 2,Value 1,Value 1
8582,Case 1835,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,50:44.0,Value 1,Value 176,Value 1,Value 1,Value 2,Value 1,Value 1
8581,Case 1835,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,21:38.0,Value 1,Value 176,Value 1,Value 1,Value 2,Value 1,Value 1
8580,Case 1834,Closed,Value 5,2006-12-05 00:00:00+00:00,30:37.0,Value 1,Value 54,Value 1,Value 2,Value 2,Value 1,Value 1
8579,Case 1834,Resolve ticket,Value 15,2006-12-05 00:00:00+00:00,17:33.0,Value 1,Value 54,Value 1,Value 2,Value 2,Value 1,Value 1
8578,Case 1834,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,25:49.0,Value 1,Value 54,Value 1,Value 2,Value 2,Value 1,Value 1
8577,Case 1834,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,25:08.0,Value 1,Value 54,Value 1,Value 2,Value 2,Value 1,Value 1
8576,Case 1833,Closed,Value 5,2006-12-05 00:00:00+00:00,00:26.0,Value 1,Value 204,Value 4,Value 4,Value 2,Value 1,Value 1
8575,Case 1833,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,41:09.0,Value 1,Value 204,Value 4,Value 4,Value 2,Value 1,Value 1
8574,Case 1833,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,44:06.0,Value 1,Value 204,Value 4,Value 4,Value 2,Value 1,Value 1
8573,Case 1833,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,58:16.0,Value 1,Value 204,Value 4,Value 4,Value 2,Value 1,Value 1
8572,Case 1832,Closed,Value 5,2006-12-05 00:00:00+00:00,00:50.0,Value 1,Value 9,Value 3,Value 2,Value 3,Value 1,Value 1
8571,Case 1832,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,03:32.0,Value 1,Value 9,Value 3,Value 2,Value 3,Value 1,Value 1
8570,Case 1832,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,03:17.0,Value 1,Value 9,Value 3,Value 2,Value 3,Value 1,Value 1
8569,Case 1832,Wait,Value 14,2006-12-05 00:00:00+00:00,21:52.0,Value 1,Value 9,Value 3,Value 2,Value 3,Value 1,Value 1
8568,Case 1832,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,58:52.0,Value 1,Value 9,Value 3,Value 2,Value 3,Value 1,Value 1
8567,Case 1832,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,56:21.0,Value 1,Value 9,Value 3,Value 2,Value 3,Value 1,Value 1
8546,Case 1827,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,16:02.0,Value 1,Value 9,Value 1,Value 1,Value 2,Value 1,Value 1
8545,Case 1827,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,38:04.0,Value 1,Value 9,Value 1,Value 1,Value 2,Value 1,Value 1
8544,Case 1827,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,37:50.0,Value 1,Value 9,Value 1,Value 1,Value 2,Value 1,Value 1
8543,Case 1826,Closed,Value 3,2006-12-05 00:00:00+00:00,46:13.0,Value 1,Value 295,Value 1,Value 1,Value 2,Value 1,Value 1
8521,Case 1822,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,47:07.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8520,Case 1821,Closed,Value 5,2006-12-05 00:00:00+00:00,00:18.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8519,Case 1821,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,52:19.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8518,Case 1821,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,53:10.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8517,Case 1821,Wait,Value 2,2006-12-05 00:00:00+00:00,30:44.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8516,Case 1821,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,24:48.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8515,Case 1821,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,05:54.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8522,Case 1822,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,47:27.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8584,Case 1835,Closed,Value 5,2006-12-05 00:00:00+00:00,32:04.0,Value 1,Value 176,Value 1,Value 1,Value 2,Value 1,Value 1
8523,Case 1822,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,00:23.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8525,Case 1823,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,05:52.0,Value 1,Value 123,Value 1,Value 2,Value 3,Value 1,Value 1
8542,Case 1826,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,45:58.0,Value 1,Value 295,Value 1,Value 1,Value 2,Value 1,Value 1
8541,Case 1826,Wait,Value 4,2006-12-05 00:00:00+00:00,45:15.0,Value 1,Value 295,Value 1,Value 1,Value 2,Value 1,Value 1
8540,Case 1826,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,40:43.0,Value 1,Value 295,Value 1,Value 1,Value 2,Value 1,Value 1
8539,Case 1826,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,50:01.0,Value 1,Value 295,Value 1,Value 1,Value 2,Value 1,Value 1
8538,Case 1825,Closed,Value 5,2006-12-05 00:00:00+00:00,24:49.0,Value 1,Value 187,Value 1,Value 2,Value 3,Value 1,Value 1
8537,Case 1825,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,24:35.0,Value 1,Value 187,Value 1,Value 2,Value 3,Value 1,Value 1
8536,Case 1825,Wait,Value 2,2006-12-05 00:00:00+00:00,52:53.0,Value 1,Value 187,Value 1,Value 2,Value 3,Value 1,Value 1
8535,Case 1825,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,26:51.0,Value 1,Value 187,Value 1,Value 2,Value 3,Value 1,Value 1
8534,Case 1825,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,42:13.0,Value 1,Value 187,Value 1,Value 2,Value 3,Value 1,Value 1
8533,Case 1824,Closed,Value 5,2006-12-05 00:00:00+00:00,20:42.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
8532,Case 1824,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,51:08.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
8531,Case 1824,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,51:08.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
8530,Case 1824,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,19:22.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
8529,Case 1823,Closed,Value 3,2006-12-05 00:00:00+00:00,47:50.0,Value 1,Value 123,Value 1,Value 2,Value 3,Value 1,Value 1
8528,Case 1823,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,47:35.0,Value 1,Value 123,Value 1,Value 2,Value 3,Value 1,Value 1
8527,Case 1823,Wait,Value 9,2006-12-05 00:00:00+00:00,44:38.0,Value 1,Value 123,Value 1,Value 2,Value 3,Value 1,Value 1
8526,Case 1823,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,50:37.0,Value 1,Value 123,Value 1,Value 2,Value 3,Value 1,Value 1
8524,Case 1822,Closed,Value 5,2006-12-05 00:00:00+00:00,50:25.0,Value 1,Value 11,Value 3,Value 1,Value 2,Value 1,Value 1
8585,Case 1836,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,08:02.0,Value 1,Value 208,Value 2,Value 2,Value 2,Value 1,Value 1
8586,Case 1836,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,30:54.0,Value 1,Value 208,Value 2,Value 2,Value 2,Value 1,Value 1
8587,Case 1836,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,09:13.0,Value 1,Value 208,Value 2,Value 2,Value 2,Value 1,Value 1
8645,Case 1848,Closed,Value 3,2006-12-05 00:00:00+00:00,45:02.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
8644,Case 1848,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,44:53.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
8643,Case 1848,Wait,Value 2,2006-12-05 00:00:00+00:00,16:58.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
8642,Case 1848,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,25:35.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
8641,Case 1848,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,11:04.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
8640,Case 1847,Closed,Value 5,2006-12-05 00:00:00+00:00,01:56.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8639,Case 1847,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,01:40.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8638,Case 1847,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,03:24.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8637,Case 1847,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,00:08.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8636,Case 1846,Closed,Value 5,2006-12-05 00:00:00+00:00,43:34.0,Value 1,Value 79,Value 2,Value 2,Value 2,Value 1,Value 1
8635,Case 1846,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,43:06.0,Value 1,Value 79,Value 2,Value 2,Value 2,Value 1,Value 1
8634,Case 1846,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,42:54.0,Value 1,Value 79,Value 2,Value 2,Value 2,Value 1,Value 1
8633,Case 1846,Wait,Value 9,2006-12-05 00:00:00+00:00,55:12.0,Value 1,Value 79,Value 2,Value 2,Value 2,Value 1,Value 1
8632,Case 1846,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,23:13.0,Value 1,Value 79,Value 2,Value 2,Value 2,Value 1,Value 1
8631,Case 1846,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,22:42.0,Value 1,Value 79,Value 2,Value 2,Value 2,Value 1,Value 1
8667,Case 1853,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,54:31.0,Value 1,Value 22,Value 3,Value 2,Value 2,Value 1,Value 1
8666,Case 1853,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,15:30.0,Value 1,Value 22,Value 3,Value 2,Value 2,Value 1,Value 1
8665,Case 1852,Closed,Value 5,2006-12-05 00:00:00+00:00,30:48.0,Value 1,Value 113,Value 11,Value 1,Value 2,Value 1,Value 1
8664,Case 1852,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,48:07.0,Value 1,Value 113,Value 11,Value 1,Value 2,Value 1,Value 1
8663,Case 1852,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,27:20.0,Value 1,Value 113,Value 11,Value 1,Value 2,Value 1,Value 1
8662,Case 1852,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,27:06.0,Value 1,Value 113,Value 11,Value 1,Value 2,Value 1,Value 1
8661,Case 1851,Closed,Value 5,2006-12-05 00:00:00+00:00,00:44.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
8660,Case 1851,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,14:40.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
8659,Case 1851,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,14:39.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
8658,Case 1851,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,14:25.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
8657,Case 1851,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,56:49.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
8596,Case 1838,Closed,Value 5,2006-12-05 00:00:00+00:00,00:25.0,Value 1,Value 53,Value 2,Value 1,Value 2,Value 1,Value 1
8595,Case 1838,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,23:41.0,Value 1,Value 53,Value 2,Value 1,Value 2,Value 1,Value 1
8594,Case 1838,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,51:36.0,Value 1,Value 53,Value 2,Value 1,Value 2,Value 1,Value 1
8593,Case 1838,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,51:26.0,Value 1,Value 53,Value 2,Value 1,Value 2,Value 1,Value 1
8592,Case 1837,Closed,Value 5,2006-12-05 00:00:00+00:00,30:26.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8591,Case 1837,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,14:20.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8590,Case 1837,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,06:03.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8589,Case 1837,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,25:48.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
8588,Case 1836,Closed,Value 5,2006-12-05 00:00:00+00:00,11:21.0,Value 1,Value 208,Value 2,Value 2,Value 2,Value 1,Value 1
8608,Case 1841,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,57:58.0,Value 1,Value 184,Value 1,Value 2,Value 3,Value 1,Value 1
8624,Case 1844,Closed,Value 5,2006-12-05 00:00:00+00:00,20:23.0,Value 1,Value 163,Value 1,Value 1,Value 2,Value 1,Value 1
8623,Case 1844,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,00:53.0,Value 1,Value 163,Value 1,Value 1,Value 2,Value 1,Value 1
8622,Case 1844,Wait,Value 1,2006-12-05 00:00:00+00:00,44:24.0,Value 1,Value 163,Value 1,Value 1,Value 2,Value 1,Value 1
8621,Case 1844,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,29:30.0,Value 1,Value 163,Value 1,Value 1,Value 2,Value 1,Value 1
8620,Case 1844,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,59:03.0,Value 1,Value 163,Value 1,Value 1,Value 2,Value 1,Value 1
8615,Case 1842,Closed,Value 5,2006-12-05 00:00:00+00:00,30:45.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8614,Case 1842,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,14:35.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8613,Case 1842,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,06:49.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8612,Case 1842,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,25:07.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
8611,Case 1841,Closed,Value 5,2006-12-05 00:00:00+00:00,40:58.0,Value 1,Value 184,Value 1,Value 2,Value 3,Value 1,Value 1
8610,Case 1841,Resolve ticket,Value 15,2006-12-05 00:00:00+00:00,56:16.0,Value 1,Value 184,Value 1,Value 2,Value 3,Value 1,Value 1
8609,Case 1841,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,59:01.0,Value 1,Value 184,Value 1,Value 2,Value 3,Value 1,Value 1
8669,Case 1853,Closed,Value 5,2006-12-05 00:00:00+00:00,32:55.0,Value 1,Value 22,Value 3,Value 2,Value 2,Value 1,Value 1
8395,Case 1797,Closed,Value 5,2006-12-05 00:00:00+00:00,13:31.0,Value 1,Value 315,Value 3,Value 2,Value 2,Value 2,Value 2
8394,Case 1797,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,04:49.0,Value 1,Value 315,Value 3,Value 2,Value 2,Value 2,Value 2
8393,Case 1797,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,27:50.0,Value 1,Value 315,Value 3,Value 2,Value 2,Value 2,Value 2
8392,Case 1797,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,06:21.0,Value 1,Value 315,Value 3,Value 2,Value 2,Value 2,Value 2
8385,Case 1795,Closed,Value 3,2006-12-05 00:00:00+00:00,56:50.0,Value 1,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1
8384,Case 1795,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,56:34.0,Value 1,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1
8383,Case 1795,Wait,Value 2,2006-12-05 00:00:00+00:00,36:36.0,Value 1,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1
8382,Case 1795,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,32:08.0,Value 1,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1
8381,Case 1795,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,35:09.0,Value 1,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1
8380,Case 1794,Closed,Value 5,2006-12-05 00:00:00+00:00,03:01.0,Value 1,Value 222,Value 3,Value 2,Value 2,Value 2,Value 1
8416,Case 1802,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,27:15.0,Value 1,Value 184,Value 1,Value 1,Value 3,Value 1,Value 1
8415,Case 1802,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,15:32.0,Value 1,Value 184,Value 1,Value 1,Value 3,Value 1,Value 1
8414,Case 1802,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,12:34.0,Value 1,Value 184,Value 1,Value 1,Value 3,Value 1,Value 1
8413,Case 1801,Closed,Value 5,2006-12-05 00:00:00+00:00,50:31.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8412,Case 1801,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,15:04.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8411,Case 1801,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,05:38.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8410,Case 1801,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,47:26.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8409,Case 1800,Closed,Value 5,2006-12-05 00:00:00+00:00,30:49.0,Value 1,Value 138,Value 1,Value 1,Value 3,Value 1,Value 1
8408,Case 1800,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,27:52.0,Value 1,Value 138,Value 1,Value 1,Value 3,Value 1,Value 1
8407,Case 1800,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,26:52.0,Value 1,Value 138,Value 1,Value 1,Value 3,Value 1,Value 1
8406,Case 1800,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,26:36.0,Value 1,Value 138,Value 1,Value 1,Value 3,Value 1,Value 1
8405,Case 1799,Closed,Value 3,2006-12-05 00:00:00+00:00,36:32.0,Value 1,Value 9,Value 1,Value 1,Value 3,Value 1,Value 1
8404,Case 1799,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,36:21.0,Value 1,Value 9,Value 1,Value 1,Value 3,Value 1,Value 1
8403,Case 1799,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,47:57.0,Value 1,Value 9,Value 1,Value 1,Value 3,Value 1,Value 1
8402,Case 1799,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,18:14.0,Value 1,Value 9,Value 1,Value 1,Value 3,Value 1,Value 1
8401,Case 1799,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,09:27.0,Value 1,Value 9,Value 1,Value 1,Value 3,Value 1,Value 1
8379,Case 1794,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,57:50.0,Value 1,Value 222,Value 3,Value 2,Value 2,Value 2,Value 1
8378,Case 1794,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,08:08.0,Value 1,Value 222,Value 3,Value 2,Value 2,Value 2,Value 1
8377,Case 1794,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,23:48.0,Value 1,Value 222,Value 3,Value 2,Value 2,Value 2,Value 1
8376,Case 1793,Closed,Value 5,2006-12-05 00:00:00+00:00,00:40.0,Value 1,Value 306,Value 4,Value 1,Value 2,Value 1,Value 1
